               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 341,            0.031604,           0.0064105,                   0,             0.99401,                   1,               0.995,              0.7513,            0.027801,           0.0020767,                   0,            0.003268,            0.003268,            0.003268
                 342,            0.036111,            0.006978,                   0,             0.99401,                   1,               0.995,              0.7513,            0.027801,           0.0020767,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,            0.033461,           0.0071405,                   0,             0.99341,                   1,               0.995,             0.77909,            0.026342,           0.0020731,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,            0.035089,           0.0077652,                   0,             0.99341,                   1,               0.995,             0.77909,            0.026342,           0.0020731,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,            0.030933,           0.0068958,                   0,             0.99309,                   1,               0.995,             0.70367,            0.025206,           0.0020966,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,            0.031009,           0.0066083,                   0,             0.99309,                   1,               0.995,             0.70367,            0.025206,           0.0020966,                   0,            0.003169,            0.003169,            0.003169
                 347,            0.033425,           0.0067969,                   0,             0.99355,                   1,               0.995,              0.8115,            0.024955,           0.0020676,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,            0.027694,           0.0067473,                   0,             0.99355,                   1,               0.995,              0.8115,            0.024955,           0.0020676,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,            0.027784,           0.0062217,                   0,              0.9938,                   1,               0.995,             0.79005,            0.023657,           0.0020538,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,             0.02917,           0.0069828,                   0,              0.9938,                   1,               0.995,             0.79005,            0.023657,           0.0020538,                   0,           0.0030898,           0.0030898,           0.0030898
                 351,            0.028589,           0.0065629,                   0,             0.99469,                   1,               0.995,             0.74643,            0.025078,           0.0020941,                   0,             0.00307,             0.00307,             0.00307
                 352,            0.029973,           0.0066699,                   0,             0.99469,                   1,               0.995,             0.74643,            0.025078,           0.0020941,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,            0.024985,           0.0072288,                   0,             0.99434,                   1,               0.995,             0.81857,             0.02304,           0.0020734,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,            0.027684,           0.0064112,                   0,             0.99434,                   1,               0.995,             0.81857,             0.02304,           0.0020734,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,            0.026503,           0.0067421,                   0,             0.99416,                   1,               0.995,             0.81305,            0.024143,           0.0020886,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,            0.032566,           0.0064892,                   0,             0.99416,                   1,               0.995,             0.81305,            0.024143,           0.0020886,                   0,            0.002971,            0.002971,            0.002971
                 357,            0.030234,           0.0064613,                   0,             0.99439,                   1,               0.995,             0.61549,            0.029652,           0.0021487,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,            0.031407,           0.0067653,                   0,             0.99439,                   1,               0.995,             0.61549,            0.029652,           0.0021487,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,             0.03602,           0.0073437,                   0,              0.9949,                   1,               0.995,             0.77185,            0.025709,           0.0020877,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,            0.032029,           0.0064729,                   0,              0.9949,                   1,               0.995,             0.77185,            0.025709,           0.0020877,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,            0.031962,           0.0065441,                   0,             0.99468,                   1,               0.995,             0.76564,            0.027202,           0.0021362,                   0,            0.002872,            0.002872,            0.002872
                 362,            0.029858,            0.006428,                   0,             0.99468,                   1,               0.995,             0.76564,            0.027202,           0.0021362,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,            0.036401,           0.0066535,                   0,             0.99547,                   1,               0.995,             0.74351,            0.025504,            0.002124,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,            0.035391,           0.0071443,                   0,             0.99547,                   1,               0.995,             0.74351,            0.025504,            0.002124,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,            0.025326,           0.0068422,                   0,             0.99584,                   1,               0.995,             0.74817,            0.027452,           0.0020868,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,              0.0314,           0.0064477,                   0,             0.99584,                   1,               0.995,             0.74817,            0.027452,           0.0020868,                   0,            0.002773,            0.002773,            0.002773
                 367,            0.028876,           0.0069754,                   0,             0.99607,                   1,               0.995,             0.77328,            0.024763,           0.0020715,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,            0.027718,           0.0072582,                   0,             0.99607,                   1,               0.995,             0.77328,            0.024763,           0.0020715,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,            0.025218,           0.0065818,                   0,             0.99665,                   1,               0.995,             0.77414,             0.02834,           0.0021121,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,            0.030994,           0.0074231,                   0,             0.99665,                   1,               0.995,             0.77414,             0.02834,           0.0021121,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,            0.037112,           0.0073587,                   0,             0.99676,                   1,               0.995,              0.7336,            0.027055,           0.0020813,                   0,            0.002674,            0.002674,            0.002674
                 372,            0.028822,           0.0062603,                   0,             0.99676,                   1,               0.995,              0.7336,            0.027055,           0.0020813,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,            0.029175,           0.0075819,                   0,              0.9963,                   1,               0.995,              0.8025,            0.027156,           0.0020224,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,            0.029681,           0.0063157,                   0,              0.9963,                   1,               0.995,              0.8025,            0.027156,           0.0020224,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,             0.02839,           0.0062414,                   0,             0.99587,                   1,               0.995,             0.78358,            0.026432,           0.0020517,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,            0.029107,           0.0076906,                   0,             0.99587,                   1,               0.995,             0.78358,            0.026432,           0.0020517,                   0,            0.002575,            0.002575,            0.002575
                 377,            0.028928,           0.0069255,                   0,             0.99647,                   1,               0.995,             0.80438,            0.023234,           0.0020364,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,            0.028955,           0.0076005,                   0,             0.99647,                   1,               0.995,             0.80438,            0.023234,           0.0020364,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,            0.027085,           0.0068851,                   0,             0.99626,                   1,               0.995,             0.78211,            0.022417,           0.0020627,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,            0.031231,           0.0071715,                   0,             0.99626,                   1,               0.995,             0.78211,            0.022417,           0.0020627,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,            0.029768,           0.0070569,                   0,             0.99651,                   1,               0.995,             0.79953,            0.022627,           0.0020288,                   0,            0.002476,            0.002476,            0.002476
                 382,            0.028163,            0.007453,                   0,             0.99651,                   1,               0.995,             0.79953,            0.022627,           0.0020288,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,            0.025272,           0.0059035,                   0,             0.99594,                   1,               0.995,             0.75628,            0.023114,           0.0020398,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,            0.034182,           0.0068471,                   0,             0.99594,                   1,               0.995,             0.75628,            0.023114,           0.0020398,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,            0.029081,           0.0064897,                   0,              0.9962,                   1,               0.995,             0.80387,            0.024426,           0.0020126,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,            0.031429,           0.0066394,                   0,              0.9962,                   1,               0.995,             0.80387,            0.024426,           0.0020126,                   0,            0.002377,            0.002377,            0.002377
                 387,             0.02903,           0.0060443,                   0,             0.99688,                   1,               0.995,              0.8147,            0.023342,           0.0020282,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,            0.026971,           0.0064735,                   0,             0.99688,                   1,               0.995,              0.8147,            0.023342,           0.0020282,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,            0.029115,            0.006765,                   0,             0.99711,                   1,               0.995,             0.80921,            0.021932,           0.0019913,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,            0.028965,           0.0078753,                   0,             0.99711,                   1,               0.995,             0.80921,            0.021932,           0.0019913,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,            0.025722,           0.0064765,                   0,             0.99725,                   1,               0.995,             0.75061,            0.022654,           0.0020154,                   0,            0.002278,            0.002278,            0.002278
                 392,            0.026805,           0.0060826,                   0,             0.99725,                   1,               0.995,             0.75061,            0.022654,           0.0020154,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,            0.030405,           0.0070402,                   0,             0.99746,                   1,               0.995,             0.78872,            0.022766,           0.0019913,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,            0.027654,           0.0061696,                   0,             0.99746,                   1,               0.995,             0.78872,            0.022766,           0.0019913,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,            0.027969,           0.0072244,                   0,             0.99721,                   1,               0.995,             0.80664,            0.023516,           0.0019775,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,            0.026255,           0.0070462,                   0,             0.99721,                   1,               0.995,             0.80664,            0.023516,           0.0019775,                   0,            0.002179,            0.002179,            0.002179
                 397,            0.028002,           0.0063315,                   0,             0.99637,                   1,               0.995,             0.79868,            0.023137,            0.002002,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,            0.028459,           0.0069256,                   0,             0.99637,                   1,               0.995,             0.79868,            0.023137,            0.002002,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,            0.033632,           0.0066939,                   0,             0.99607,                   1,               0.995,             0.75593,            0.023653,           0.0020181,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,            0.029673,           0.0067824,                   0,             0.99607,                   1,               0.995,             0.75593,            0.023653,           0.0020181,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,            0.027345,           0.0077942,                   0,             0.99565,                   1,               0.995,             0.81532,            0.022771,           0.0019855,                   0,             0.00208,             0.00208,             0.00208
                 402,            0.026499,           0.0066456,                   0,             0.99565,                   1,               0.995,             0.81532,            0.022771,           0.0019855,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,            0.029692,           0.0072754,                   0,             0.99529,                   1,               0.995,             0.73388,            0.023321,           0.0019907,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,            0.028197,           0.0067448,                   0,             0.99529,                   1,               0.995,             0.73388,            0.023321,           0.0019907,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,             0.02531,           0.0065051,                   0,             0.99521,                   1,               0.995,             0.80025,            0.022796,            0.001958,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,            0.025726,           0.0071597,                   0,             0.99521,                   1,               0.995,             0.80025,            0.022796,            0.001958,                   0,            0.001981,            0.001981,            0.001981
                 407,            0.026111,           0.0067243,                   0,             0.99518,                   1,               0.995,             0.81858,             0.02336,           0.0019766,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,             0.02708,           0.0072293,                   0,             0.99518,                   1,               0.995,             0.81858,             0.02336,           0.0019766,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,            0.026523,           0.0059117,                   0,               0.995,                   1,               0.995,             0.79194,            0.021778,           0.0019611,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,            0.023179,           0.0067508,                   0,               0.995,                   1,               0.995,             0.79194,            0.021778,           0.0019611,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,            0.026211,           0.0067836,                   0,             0.99509,                   1,               0.995,             0.83449,            0.021167,            0.001922,                   0,            0.001882,            0.001882,            0.001882
                 412,            0.026397,           0.0069223,                   0,             0.99509,                   1,               0.995,             0.83449,            0.021167,            0.001922,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,            0.029057,           0.0068474,                   0,             0.99526,                   1,               0.995,             0.79214,            0.026337,           0.0019263,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,            0.029985,           0.0070652,                   0,             0.99526,                   1,               0.995,             0.79214,            0.026337,           0.0019263,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,            0.027427,           0.0059892,                   0,             0.99506,                   1,               0.995,             0.81579,            0.027587,           0.0019153,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,            0.030918,           0.0066145,                   0,             0.99506,                   1,               0.995,             0.81579,            0.027587,           0.0019153,                   0,            0.001783,            0.001783,            0.001783
                 417,            0.035624,            0.006192,                   0,             0.99471,                   1,               0.995,             0.78341,             0.02571,           0.0019379,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,            0.025888,           0.0062299,                   0,             0.99471,                   1,               0.995,             0.78341,             0.02571,           0.0019379,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,            0.027963,           0.0065742,                   0,             0.99419,                   1,               0.995,             0.82303,            0.021683,           0.0019397,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,            0.025085,           0.0066412,                   0,             0.99419,                   1,               0.995,             0.82303,            0.021683,           0.0019397,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,            0.026046,           0.0065514,                   0,             0.99447,                   1,               0.995,             0.82637,            0.021563,           0.0019479,                   0,            0.001684,            0.001684,            0.001684
                 422,            0.023849,           0.0067014,                   0,             0.99447,                   1,               0.995,             0.82637,            0.021563,           0.0019479,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,            0.028565,           0.0075324,                   0,             0.99431,                   1,               0.995,             0.81003,            0.021427,           0.0019437,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,             0.02651,           0.0068753,                   0,             0.99431,                   1,               0.995,             0.81003,            0.021427,           0.0019437,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,            0.026408,           0.0070873,                   0,             0.99469,                   1,               0.995,             0.79646,            0.021208,            0.001944,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,            0.028181,           0.0064538,                   0,             0.99469,                   1,               0.995,             0.79646,            0.021208,            0.001944,                   0,            0.001585,            0.001585,            0.001585
                 427,            0.025775,           0.0067412,                   0,             0.99479,                   1,               0.995,             0.75369,            0.020924,           0.0019666,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,            0.027231,            0.006799,                   0,             0.99479,                   1,               0.995,             0.75369,            0.020924,           0.0019666,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,            0.027098,           0.0066408,                   0,             0.99493,                   1,               0.995,              0.8331,            0.020594,           0.0019418,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,            0.023937,           0.0066229,                   0,             0.99493,                   1,               0.995,              0.8331,            0.020594,           0.0019418,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,            0.029758,           0.0065474,                   0,             0.99523,                   1,               0.995,             0.83668,            0.021531,           0.0019373,                   0,            0.001486,            0.001486,            0.001486
                 432,            0.029374,             0.00728,                   0,             0.99523,                   1,               0.995,             0.83668,            0.021531,           0.0019373,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,            0.024885,           0.0063705,                   0,             0.99545,                   1,               0.995,             0.77546,            0.023553,           0.0019748,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,            0.027934,           0.0066233,                   0,             0.99545,                   1,               0.995,             0.77546,            0.023553,           0.0019748,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,            0.028562,           0.0068743,                   0,              0.9952,                   1,               0.995,             0.82598,            0.020534,            0.001937,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,            0.026613,           0.0067424,                   0,              0.9952,                   1,               0.995,             0.82598,            0.020534,            0.001937,                   0,            0.001387,            0.001387,            0.001387
                 437,            0.025591,           0.0059907,                   0,             0.99566,                   1,               0.995,              0.8481,            0.019951,             0.00194,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,            0.025891,           0.0064164,                   0,             0.99566,                   1,               0.995,              0.8481,            0.019951,             0.00194,                   0,           0.0013474,           0.0013474,           0.0013474
                 439,            0.025417,           0.0061607,                   0,              0.9954,                   1,               0.995,             0.84014,            0.020722,           0.0019644,                   0,           0.0013276,           0.0013276,           0.0013276
                 440,            0.026325,           0.0067408,                   0,              0.9954,                   1,               0.995,             0.84014,            0.020722,           0.0019644,                   0,           0.0013078,           0.0013078,           0.0013078
                 441,            0.024993,           0.0059404,                   0,             0.99518,                   1,               0.995,             0.83775,            0.021359,           0.0019641,                   0,            0.001288,            0.001288,            0.001288
                 442,            0.024829,           0.0061596,                   0,             0.99518,                   1,               0.995,             0.83775,            0.021359,           0.0019641,                   0,           0.0012682,           0.0012682,           0.0012682
                 443,            0.024634,           0.0069058,                   0,             0.99478,                   1,               0.995,             0.82391,            0.022642,           0.0019858,                   0,           0.0012484,           0.0012484,           0.0012484
                 444,             0.03437,           0.0065993,                   0,             0.99478,                   1,               0.995,             0.82391,            0.022642,           0.0019858,                   0,           0.0012286,           0.0012286,           0.0012286
                 445,            0.030117,            0.005663,                   0,             0.99461,                   1,               0.995,             0.85328,            0.021278,           0.0019592,                   0,           0.0012088,           0.0012088,           0.0012088
                 446,            0.026006,           0.0056859,                   0,             0.99461,                   1,               0.995,             0.85328,            0.021278,           0.0019592,                   0,            0.001189,            0.001189,            0.001189
                 447,            0.024842,           0.0070245,                   0,             0.99408,                   1,               0.995,             0.85379,            0.020851,           0.0019614,                   0,           0.0011692,           0.0011692,           0.0011692
                 448,            0.029401,           0.0061341,                   0,             0.99408,                   1,               0.995,             0.85379,            0.020851,           0.0019614,                   0,           0.0011494,           0.0011494,           0.0011494
                 449,            0.024455,           0.0063856,                   0,             0.99419,                   1,               0.995,             0.83927,            0.020484,           0.0019611,                   0,           0.0011296,           0.0011296,           0.0011296
                 450,            0.025443,           0.0067245,                   0,             0.99419,                   1,               0.995,             0.83927,            0.020484,           0.0019611,                   0,           0.0011098,           0.0011098,           0.0011098
                 451,            0.022299,           0.0064831,                   0,             0.99396,                   1,               0.995,             0.84004,            0.020464,           0.0019577,                   0,             0.00109,             0.00109,             0.00109
                 452,            0.023932,           0.0065325,                   0,             0.99396,                   1,               0.995,             0.84004,            0.020464,           0.0019577,                   0,           0.0010702,           0.0010702,           0.0010702
                 453,            0.023864,           0.0059459,                   0,             0.99396,                   1,               0.995,             0.81835,             0.02171,           0.0019659,                   0,           0.0010504,           0.0010504,           0.0010504
                 454,            0.026084,           0.0060684,                   0,             0.99396,                   1,               0.995,             0.81835,             0.02171,           0.0019659,                   0,           0.0010306,           0.0010306,           0.0010306
                 455,            0.025025,           0.0060368,                   0,             0.99438,                   1,               0.995,             0.83256,            0.022397,           0.0019623,                   0,           0.0010108,           0.0010108,           0.0010108
                 456,            0.025774,           0.0065866,                   0,             0.99438,                   1,               0.995,             0.83256,            0.022397,           0.0019623,                   0,            0.000991,            0.000991,            0.000991
                 457,            0.024144,           0.0071051,                   0,             0.99459,                   1,               0.995,             0.81232,            0.022145,           0.0019418,                   0,           0.0009712,           0.0009712,           0.0009712
                 458,            0.023596,           0.0059929,                   0,             0.99459,                   1,               0.995,             0.81232,            0.022145,           0.0019418,                   0,           0.0009514,           0.0009514,           0.0009514
                 459,            0.024296,           0.0063184,                   0,             0.99438,                   1,               0.995,             0.83054,            0.021466,           0.0019366,                   0,           0.0009316,           0.0009316,           0.0009316
                 460,            0.023647,           0.0065396,                   0,             0.99438,                   1,               0.995,             0.83054,            0.021466,           0.0019366,                   0,           0.0009118,           0.0009118,           0.0009118
                 461,            0.025859,           0.0076327,                   0,             0.99375,                   1,               0.995,             0.84412,            0.022014,           0.0019418,                   0,            0.000892,            0.000892,            0.000892
                 462,            0.023837,           0.0067118,                   0,             0.99375,                   1,               0.995,             0.84412,            0.022014,           0.0019418,                   0,           0.0008722,           0.0008722,           0.0008722
                 463,            0.024942,           0.0058486,                   0,             0.99346,                   1,               0.995,             0.83143,            0.022117,           0.0019321,                   0,           0.0008524,           0.0008524,           0.0008524
                 464,            0.027544,           0.0059559,                   0,             0.99346,                   1,               0.995,             0.83143,            0.022117,           0.0019321,                   0,           0.0008326,           0.0008326,           0.0008326
                 465,            0.023728,           0.0070474,                   0,             0.99386,                   1,               0.995,             0.80819,            0.021902,           0.0019281,                   0,           0.0008128,           0.0008128,           0.0008128
                 466,            0.025412,           0.0076486,                   0,             0.99386,                   1,               0.995,             0.80819,            0.021902,           0.0019281,                   0,            0.000793,            0.000793,            0.000793
                 467,            0.024728,           0.0065258,                   0,             0.99387,                   1,               0.995,             0.77312,            0.022851,           0.0019363,                   0,           0.0007732,           0.0007732,           0.0007732
                 468,            0.024168,           0.0069046,                   0,             0.99387,                   1,               0.995,             0.77312,            0.022851,           0.0019363,                   0,           0.0007534,           0.0007534,           0.0007534
                 469,            0.024099,           0.0061913,                   0,             0.99404,                   1,               0.995,             0.78793,            0.022567,            0.001933,                   0,           0.0007336,           0.0007336,           0.0007336
                 470,            0.020227,           0.0053938,                   0,             0.99404,                   1,               0.995,             0.78793,            0.022567,            0.001933,                   0,           0.0007138,           0.0007138,           0.0007138
                 471,              0.0258,           0.0061207,                   0,             0.99385,                   1,               0.995,             0.80249,            0.022025,            0.001933,                   0,            0.000694,            0.000694,            0.000694
                 472,            0.025961,           0.0068519,                   0,             0.99385,                   1,               0.995,             0.80249,            0.022025,            0.001933,                   0,           0.0006742,           0.0006742,           0.0006742
                 473,            0.027794,           0.0073688,                   0,             0.99416,                   1,               0.995,             0.83675,            0.021183,           0.0019235,                   0,           0.0006544,           0.0006544,           0.0006544
                 474,            0.024771,           0.0067996,                   0,             0.99416,                   1,               0.995,             0.83675,            0.021183,           0.0019235,                   0,           0.0006346,           0.0006346,           0.0006346
                 475,            0.022842,           0.0060891,                   0,             0.99446,                   1,               0.995,             0.84091,             0.02085,           0.0019196,                   0,           0.0006148,           0.0006148,           0.0006148
                 476,            0.020896,           0.0057575,                   0,             0.99446,                   1,               0.995,             0.84091,             0.02085,           0.0019196,                   0,            0.000595,            0.000595,            0.000595
                 477,            0.023766,           0.0065466,                   0,             0.99462,                   1,               0.995,             0.82437,            0.021084,           0.0019229,                   0,           0.0005752,           0.0005752,           0.0005752
                 478,            0.026093,           0.0070956,                   0,             0.99462,                   1,               0.995,             0.82437,            0.021084,           0.0019229,                   0,           0.0005554,           0.0005554,           0.0005554
                 479,            0.025207,           0.0064391,                   0,             0.99482,                   1,               0.995,             0.81221,            0.021661,           0.0019281,                   0,           0.0005356,           0.0005356,           0.0005356
                 480,            0.024896,           0.0065742,                   0,             0.99482,                   1,               0.995,             0.81221,            0.021661,           0.0019281,                   0,           0.0005158,           0.0005158,           0.0005158
                 481,            0.026195,           0.0063666,                   0,             0.99477,                   1,               0.995,              0.8181,             0.02128,           0.0019171,                   0,            0.000496,            0.000496,            0.000496
                 482,            0.022732,           0.0063013,                   0,             0.99477,                   1,               0.995,              0.8181,             0.02128,           0.0019171,                   0,           0.0004762,           0.0004762,           0.0004762
                 483,            0.025513,           0.0067385,                   0,             0.99471,                   1,               0.995,             0.84056,            0.021258,           0.0019162,                   0,           0.0004564,           0.0004564,           0.0004564
                 484,            0.022946,           0.0053455,                   0,             0.99471,                   1,               0.995,             0.84056,            0.021258,           0.0019162,                   0,           0.0004366,           0.0004366,           0.0004366
                 485,            0.023813,           0.0063968,                   0,             0.99505,                   1,               0.995,             0.84092,            0.021047,           0.0019165,                   0,           0.0004168,           0.0004168,           0.0004168
                 486,             0.02569,           0.0057065,                   0,             0.99505,                   1,               0.995,             0.84092,            0.021047,           0.0019165,                   0,            0.000397,            0.000397,            0.000397
                 487,            0.023469,            0.006546,                   0,             0.99516,                   1,               0.995,             0.84492,            0.020945,           0.0019144,                   0,           0.0003772,           0.0003772,           0.0003772
                 488,            0.026184,            0.007061,                   0,             0.99516,                   1,               0.995,             0.84492,            0.020945,           0.0019144,                   0,           0.0003574,           0.0003574,           0.0003574
                 489,            0.024246,            0.006092,                   0,             0.99521,                   1,               0.995,              0.8381,            0.021323,           0.0019116,                   0,           0.0003376,           0.0003376,           0.0003376
                 490,            0.023108,           0.0064512,                   0,             0.99521,                   1,               0.995,              0.8381,            0.021323,           0.0019116,                   0,           0.0003178,           0.0003178,           0.0003178
                 491,            0.025332,           0.0070589,                   0,             0.99488,                   1,               0.995,             0.84282,            0.021027,           0.0019128,                   0,            0.000298,            0.000298,            0.000298
                 492,            0.025937,           0.0063055,                   0,             0.99488,                   1,               0.995,             0.84282,            0.021027,           0.0019128,                   0,           0.0002782,           0.0002782,           0.0002782
                 493,            0.021509,           0.0061329,                   0,             0.99463,                   1,               0.995,             0.84246,            0.020946,           0.0019171,                   0,           0.0002584,           0.0002584,           0.0002584
                 494,            0.022179,           0.0063545,                   0,             0.99463,                   1,               0.995,             0.84246,            0.020946,           0.0019171,                   0,           0.0002386,           0.0002386,           0.0002386
                 495,            0.027077,           0.0057299,                   0,             0.99454,                   1,               0.995,             0.84387,            0.020855,           0.0019229,                   0,           0.0002188,           0.0002188,           0.0002188
                 496,            0.021332,            0.006557,                   0,             0.99454,                   1,               0.995,             0.84387,            0.020855,           0.0019229,                   0,            0.000199,            0.000199,            0.000199
                 497,            0.024251,           0.0064344,                   0,             0.99488,                   1,               0.995,             0.83921,            0.020621,            0.001926,                   0,           0.0001792,           0.0001792,           0.0001792
                 498,            0.024925,           0.0064206,                   0,             0.99488,                   1,               0.995,             0.83921,            0.020621,            0.001926,                   0,           0.0001594,           0.0001594,           0.0001594
                 499,            0.021916,           0.0058215,                   0,             0.99462,                   1,               0.995,             0.84163,            0.020597,           0.0019287,                   0,           0.0001396,           0.0001396,           0.0001396
